Dates;ABI BB Equity;AD NA Equity;ADS GY Equity;AI FP Equity;AIR FP Equity;AMS SQ Equity;ASML NA Equity;BAS GY Equity;BAYN GY Equity;BBVA SQ Equity;BMW GY Equity;BN FP Equity;BNP FP Equity;CRH ID Equity;CS FP Equity;DAI GY Equity;DG FP Equity;DPW GY Equity;DTE GY Equity;EL FP Equity;ENEL IM Equity;ENGI FP Equity;ENI IM Equity;FP FP Equity;FRE GY Equity;GLE FP Equity;IBE SQ Equity;INGA NA Equity;ISP IM Equity;ITX SQ Equity;KER FP Equity;LIN GY Equity;MC FP Equity;MUV2 GY Equity;NOKIA FH Equity;OR FP Equity;ORA FP Equity;PHIA NA Equity;SAF FP Equity;SAN FP Equity;SAN SQ Equity;SAP GY Equity;SIE GY Equity;SU FP Equity;TEF SQ Equity;URW NA Equity;VIV FP Equity;VOW3 GY Equity;SX5E Index
22/03/2019 16:40;71,99;23,585;209,8;110,75;114,88;67,44;167,32;65,51;59,41;5,17;69,46;67,67;41,53;27,17;22,205;50,62;84,86;28,51;15,68;97,66;5,614;13,265;15,67;49,5;46,31;25,58;7,716;10,476;2,1485;26,1;491,5;151,15;313,7;208,6;5,226;234,6;14,43;35,215;118,3;78,55;4,163;98,85;95,2;67,72;7,611;152,26;25,62;139,48;3307,22
22/03/2019 16:50;71,75;23,58;209,2;110,45;114,92;67,34;166,98;65,34;59,22;5,17;69,37;67,77;41,455;27,16;22,215;50,54;84,76;28,48;15,69;97,62;5,62;13,24;15,674;49,45;46,17;25,53;7,716;10,46;2,151;26,14;491,4;150,5;312,9;208,3;5,236;234,4;14,435;35,155;118,05;78,42;4,1555;98,63;94,98;67,68;7,614;152,28;25,58;139,32;3303,16
22/03/2019 17:00;71,87;23,595;210;110,65;115,24;67,5;167,26;65,53;59,47;5,18;69,56;67,75;41,465;27,26;22,245;50,73;84,82;28,55;15,72;97,62;5,62;13,245;15,706;49,555;46,47;25,52;7,726;10,476;2,154;26,21;492;150,7;313,55;208,5;5,23;234,7;14,455;35,215;118,35;78,54;4,16;98,93;95,17;67,86;7,629;152,32;25,57;139,66;3308,91
22/03/2019 17:10;71,81;23,585;209,6;110,65;114,94;67,5;167,06;65,55;59,46;5,172;69,38;67,65;41,44;27,18;22,235;50,74;84,84;28,53;15,68;97,56;5,614;13,235;15,698;49,485;46,31;25,5;7,72;10,46;2,149;26,22;491,2;150,7;313,4;208,3;5,226;234,6;14,44;35,22;118,3;78,52;4,155;98,88;95,19;67,82;7,613;152,22;25,52;139,52;3306,21
22/03/2019 17:20;71,75;23,585;209,2;110,55;114,86;67,34;167;65,47;59,35;5,174;69,39;67,63;41,48;27,11;22,275;50,64;84,78;28,47;15,66;97,62;5,616;13,235;15,662;49,495;46,18;25,54;7,716;10,468;2,1485;26,24;490,6;150,65;312,95;207,8;5,236;234,3;14,425;35,225;118,25;78,49;4,1495;98,75;95,1;67,8;7,605;152,24;25,51;139,34;3304,03
22/03/2019 17:30;71,81;23,625;209,9;110,65;114,6;67,28;167,3;65,51;59,3;5,188;69,6;67,7;41,625;27,19;22,33;50,5;84,84;28,56;15,645;97,96;5,634;13,245;15,7;49,43;46,24;25,525;7,728;10,464;2,1565;26,27;492,2;150,35;313,45;207,5;;234,7;14,41;35,31;118,1;78,31;4,146;98,68;95,28;67,74;7,6;152,14;25,51;139,14;3305,73
25/03/2019 09:00;71,35;23,535;209,8;110,9;113,44;66,84;164,84;65,17;57,56;5,131;68,97;67,37;41,325;27,04;22,23;50,45;84,48;28,53;15,78;97,6;5,664;13,26;15,64;49,285;46,88;25,445;7,726;10,358;2,1425;26,04;486;150,95;309,95;207,2;5,216;234,6;14,505;35,215;117,3;78,16;4,1225;98,09;94,65;67,34;7,608;153,02;25,46;138,6;3291,58
25/03/2019 09:10;71,15;23,58;210,4;111,35;113,32;66,84;164,88;65,2;57,65;5,139;69,07;67,52;41,24;26,94;22,135;50,34;84,46;28,54;15,75;97,58;5,648;13,255;15,564;49,245;46,82;25,285;7,744;10,334;2,13;25,87;487,2;151,1;312,55;206,5;5,186;234,4;14,48;35,25;117,45;78;4,1185;98,12;94,72;67,38;7,593;152,56;25,44;138,56;3290
25/03/2019 09:20;70,86;23,565;210,4;111,25;113,36;66,88;165,18;65,09;57,74;5,16;69,13;67,44;41,365;26,9;22,175;50,33;84,38;28,48;15,705;97,64;5,638;13,25;15,558;49,295;46,67;25,385;7,724;10,324;2,1345;25,8;487,8;151;313,9;206,7;5,19;234,6;14,45;35,275;117,05;77,86;4,1255;98,36;94,54;67,28;7,575;151,94;25,49;138,86;3289,86
25/03/2019 09:30;71,04;23,52;211,1;111,35;113,74;66,86;164,54;65,32;57,94;5,195;69,5;67,32;41,62;26,93;22,23;50,55;84,18;28,51;15,74;97,68;5,662;13,26;15,566;49,31;46,82;25,64;7,722;10,396;2,1455;25,72;487,2;150,85;312,45;207;5,19;234,6;14,485;35,295;117,1;77,78;4,144;98,33;94,89;67,7;7,592;152,16;25,49;139,3;3294,22
25/03/2019 09:40;70,9;23,515;210,5;111,25;113,68;67,12;164,34;65,24;57,68;5,184;69,34;67,38;41,475;26,85;22,22;50,5;84,18;28,44;15,75;97,54;5,672;13,275;15,57;49,32;47,26;25,475;7,734;10,374;2,144;25,61;486,3;150,7;311,75;206,9;5,192;234,4;14,47;35,19;117;77,73;4,1345;98,43;94,95;67,46;7,605;152,56;25,45;139,18;3291,72
25/03/2019 09:50;70,75;23,535;210,3;111,1;113,18;67;163,88;65,1;57,72;5,172;69,23;67,3;41,37;26,76;22,2;50,4;84,04;28,41;15,75;97,42;5,676;13,295;15,572;49,295;47,31;25,455;7,728;10,354;2,145;25,54;484,7;150,55;311,15;206,7;5,182;234,2;14,46;35,105;116,7;77,67;4,128;98,28;94,61;67,24;7,597;152,6;25,42;139,02;3287,17
25/03/2019 10:00;71,1;23,605;210,9;111,4;113,94;67,22;163,82;65,55;57,92;5,221;69,57;67,35;41,695;26,96;22,25;50,83;84,4;28,64;15,715;97,72;5,67;13,285;15,666;49,44;47,45;25,66;7,734;10,442;2,159;25,81;489,1;151,4;312,55;207;5,2;234,6;14,45;35,32;117,3;77,86;4,1605;98,41;95,35;68,12;7,62;152,76;25,48;140,06;3300,78
25/03/2019 10:10;70,91;23,565;211,1;111,05;113,32;67,02;163,22;65,23;57,42;5,197;69,19;67,27;41,38;26,94;22,235;50,69;84,26;28,63;15,715;97,58;5,674;13,31;15,65;49,375;47,31;25,485;7,746;10,404;2,1545;25,82;488,8;151,3;312,45;207;5,188;234,5;14,445;35,295;116,95;77,67;4,137;98,23;95,02;67,68;7,594;152,52;25,43;139,7;3293,42
25/03/2019 10:20;70,98;23,575;212,2;111,2;113,46;66,98;163,8;65,34;57,49;5,204;69,33;67,25;41,37;26,98;22,26;50,88;84,4;28,72;15,735;97,78;5,676;13,315;15,65;49,39;47,2;25,515;7,746;10,42;2,156;25,86;490,5;151,4;312,85;207,3;5,196;234,5;14,435;35,385;117,2;77,62;4,146;98,43;95,28;67,96;7,596;152,64;25,46;139,98;3297,58
25/03/2019 10:30;71,04;23,58;212,5;111,35;113,52;67,1;163,7;65,4;57,86;5,203;69,21;67,35;41,395;27;22,255;50,95;84,38;28,68;15,74;97,9;5,676;13,3;15,65;49,4;47,05;25,47;7,744;10,422;2,156;25,91;491,5;151,35;313,15;207,3;5,19;234,8;14,44;35,44;117,35;77,65;4,1475;98,41;95,24;68,06;7,589;152,6;25,48;140,08;3299,11
25/03/2019 10:40;71,3;23,605;212,9;111,45;114,12;67,3;164,22;65,54;57,92;5,227;69,33;67,43;41,56;27,12;22,33;51,14;84,74;28,75;15,755;98,1;5,676;13,325;15,67;49,51;47,18;25,615;7,752;10,478;2,164;26;492,3;151,75;314,9;207,7;5,21;235;14,45;35,51;117,5;77,81;4,17;98,55;95,43;68,32;7,613;152,98;25,55;140,26;3307,44
25/03/2019 10:50;71,33;23,615;213;111,4;114,22;67,48;164,64;65,44;57,71;5,227;69,27;67,46;41,46;27,1;22,315;51,19;84,7;28,71;15,765;98,26;5,668;13,315;15,682;49,61;47;25,58;7,76;10,484;2,159;25,97;492,9;151,65;314,55;207,4;5,222;235,2;14,455;35,54;117,9;77,83;4,1685;98,52;95,38;68,34;7,618;153,04;25,53;140,48;3307,73
25/03/2019 11:00;71,28;23,58;212,5;111,25;113,9;67,5;164,52;65,4;57,96;5,225;69,28;67,43;41,535;27,03;22,305;51,2;84,72;28,71;15,72;97,82;5,668;13,31;15,694;49,565;46,62;25,595;7,752;10,488;2,16;25,9;492;151,25;314,25;207,3;5,208;234,8;14,45;35,48;117,85;77,65;4,169;98,41;95,23;68,24;7,604;152,66;25,53;140,4;3304,73
25/03/2019 11:10;71,29;23,565;212;111,5;113,98;67,44;164,92;65,57;57,93;5,244;69,24;67,45;41,695;27,09;22,355;51,1;84,68;28,74;15,735;97,94;5,67;13,31;15,728;49,63;46,78;25,68;7,746;10,548;2,1655;25,92;492,1;151,4;314,1;207,6;5,208;234,8;14,455;35,5;117,85;77,72;4,18;98,44;95,36;68,38;7,617;152,36;25,53;140,38;3307,64
25/03/2019 11:20;71,47;23,575;212,2;111,65;114,22;67,6;165,4;65,62;58,14;5,256;69,19;67,46;41,835;27,1;22,405;51;84,74;28,75;15,725;98,04;5,67;13,3;15,74;49,695;46,97;25,765;7,748;10,618;2,1725;25,97;493,2;151,45;315,25;207,5;5,212;235,2;14,46;35,545;118,05;77,71;4,1935;98,44;95,41;68,52;7,628;152,42;25,58;140,3;3312,08
25/03/2019 11:30;71,56;23,57;211,6;111,65;114,12;67,6;164,78;65,44;57,91;5,248;69,14;67,43;41,77;27,1;22,4;50,91;84,9;28,75;15,735;98,02;5,676;13,28;15,694;49,625;46,76;25,69;7,75;10,57;2,169;25,91;492,7;151,35;314,6;207,7;5,212;234,9;14,46;35,53;117,9;77,76;4,1885;98,36;95,2;68,44;7,614;152,34;25,55;139,96;3308,37
25/03/2019 11:40;71,47;23,55;211,4;111,65;114,16;67,48;164,74;65,43;58,08;5,241;69,19;67,38;41,805;27,12;22,375;50,84;84,78;28,74;15,73;97,86;5,678;13,265;15,68;49,595;46,74;25,7;7,75;10,554;2,169;25,83;492,1;151,4;314,45;207,6;5,214;234,2;14,455;35,47;117,95;77,78;4,191;98,31;95,3;68,4;7,61;151,98;25,56;139,8;3307,08
25/03/2019 11:50;71,25;23,49;211,5;111,65;113,98;67,3;164,5;65,29;58,01;5,236;69,11;67,26;41,765;27,46;22,355;50,81;84,52;28,67;15,705;97,66;5,678;13,275;15,658;49,59;46,61;25,66;7,76;10,532;2,1645;25,82;491,6;151,2;314,8;207,4;5,196;234,3;14,435;35,465;117,65;77,78;4,186;98,2;95,02;68,24;7,608;151,92;25,58;139,74;3303,47
25/03/2019 12:00;71,24;23,495;211,3;111,6;113,98;67,16;164,34;65,29;58,31;5,227;69,09;67,23;41,715;27,09;22,34;50,77;84,56;28,66;15,705;97,58;5,676;13,28;15,648;49,5;46,65;25,62;7,752;10,534;2,1625;25,84;491,8;151,05;314,75;207,3;5,196;234,2;14,435;35,49;117,75;77,77;4,1775;98,19;95,04;68,3;7,599;151,42;25,56;139,78;3302,56
25/03/2019 12:10;71,08;23,495;211,4;111,7;114;67,22;164,38;65,35;58,16;5,221;69,14;67,25;41,655;27,11;22,35;50,8;84,68;28,62;15,69;97,62;5,674;13,285;15,626;49,475;46,57;25,59;7,752;10,504;2,1565;25,82;492,3;151,1;314,85;207,2;5,192;234,4;14,42;35,465;117,75;77,8;4,1685;98,22;94,98;68,3;7,591;151,1;25,51;139,98;3301,65
25/03/2019 12:20;71,09;23,515;211,4;111,6;113,96;67,16;164,1;65,16;58,03;5,208;69,01;67,33;41,575;27,03;22,375;50,65;84,68;28,55;15,695;97,58;5,674;13,285;15,616;49,49;46,29;25,495;7,758;10,492;2,153;25,82;492,2;151,15;314,85;207,4;5,19;234,6;14,415;35,42;117,85;77,87;4,1605;98,19;94,73;68,26;7,596;151,28;25,48;139,66;3299,96
25/03/2019 12:30;71,06;23,52;211,5;111,7;113,98;67,1;164,2;65,18;57,98;5,209;68,97;67,31;41,555;27;22,395;50,58;84,74;28,5;15,72;97,6;5,662;13,3;15,606;49,525;46,33;25,495;7,756;10,484;2,1535;25,8;492;151,25;315;207,5;5,2;234,5;14,44;35,435;117,75;77,85;4,1575;98,11;94,82;68,3;7,599;151,48;25,5;139,56;3299,91
25/03/2019 12:40;70,98;23,52;211,2;111,7;113,96;67,1;164,22;65,27;57,83;5,215;69,21;67,22;41,595;26,99;22,4;50,7;84,66;28,52;15,72;97,52;5,666;13,295;15,612;49,52;46,47;25,55;7,754;10,488;2,1605;25,81;491,5;151,2;314,35;207,5;5,2;234,2;14,445;35,39;117,5;77,85;4,1665;98,16;94,91;68,26;7,607;151,18;25,47;139,78;3299,98
25/03/2019 12:50;70,81;23,485;211,4;111,6;113,82;66,92;164,08;65,16;57,81;5,212;69,03;67,11;41,54;26,99;22,385;50,6;84,52;28,55;15,695;97,6;5,658;13,28;15,594;49,51;46,51;25,51;7,754;10,474;2,154;25,8;491,2;151;313,85;207,5;5,194;233,7;14,43;35,41;117,2;77,84;4,1635;98,02;94,68;68,04;7,596;150,7;25,45;139,52;3295,9
25/03/2019 13:00;70,87;23,525;212,1;111,8;113,94;67,06;164,54;65,37;57,84;5,242;69,28;67,23;41,685;27,04;22,41;50,78;84,68;28,63;15,705;97,78;5,664;13,3;15,64;49,565;46,6;25,585;7,766;10,518;2,162;25,87;493,1;151,2;314,85;207,8;5,206;234,3;14,445;35,43;117,25;77,98;4,1785;98,33;95,11;68,32;7,612;150,8;25,48;140;3303,45
25/03/2019 13:10;70,73;23,54;211,8;111,75;113,86;67,02;164,4;65,4;57,81;5,238;69,23;67,16;41,71;27,03;22,405;50,78;84,66;28,62;15,71;97,98;5,662;13,285;15,632;49,545;46,69;25,61;7,766;10,51;2,159;25,84;493;151,1;314,65;208;5,21;234;14,455;35,415;117,15;77,93;4,178;98,35;95,06;68,28;7,614;150,6;25,5;139,88;3302,31
25/03/2019 13:20;70,71;23,53;211,8;111,75;113,9;67,04;164,62;65,39;57,62;5,226;69,21;67,03;41,64;27,07;22,4;50,75;84,62;28,62;15,705;97,9;5,658;13,28;15,598;49,46;46,68;25,56;7,76;10,5;2,155;25,82;493,5;151,15;314,85;208;5,216;233,6;14,45;35,415;117,1;77,89;4,1695;98,32;95,03;68,26;7,599;150,42;25,49;139,86;3300,46
25/03/2019 13:30;70,69;23,54;212;111,9;113,98;67,08;164,6;65,39;57,66;5,225;69,23;67,1;41,615;27,08;22,41;50,72;84,62;28,63;15,705;98;5,668;13,28;15,634;49,495;46,66;25,525;7,762;10,506;2,1535;25,79;494,5;151,2;315,15;207,8;5,212;233,8;14,475;35,395;117,1;77,89;4,1675;98,4;94,99;68,18;7,607;150,02;25,5;139,92;3301,52
25/03/2019 13:40;70,62;23,54;212,1;111,8;113,98;67,04;164,6;65,31;57,61;5,221;69,2;66,98;41,5;27,1;22,4;50,64;84,68;28,6;15,705;97,92;5,67;13,28;15,622;49,49;46,65;25,465;7,756;10,47;2,15;25,8;494,5;151,15;315,5;207,7;5,214;233,9;14,475;35,395;117,15;77,88;4,1585;98,4;94,84;68,14;7,599;150;25,5;139,6;3299,87
25/03/2019 13:50;70,74;23,555;212,5;111,85;114,1;67,18;164,78;65,43;57,76;5,23;69,24;67,03;41,565;27,11;22,415;50,76;84,68;28,65;15,71;97,9;5,676;13,29;15,636;49,57;46,8;25,505;7,764;10,494;2,152;25,86;495,5;151,6;316,25;207,8;5,218;234,3;14,47;35,435;117,25;77,99;4,1625;98,52;95,07;68,18;7,597;150,36;25,5;139,82;3304,24
25/03/2019 14:00;70,72;23,51;212,9;111,85;114,04;67,12;164,62;65,33;57,77;5,231;69,04;67,01;41,52;27,07;22,375;50,61;84,64;28,61;15,71;97,8;5,682;13,3;15,624;49,505;46,87;25,48;7,764;10,478;2,153;25,87;495,3;151,3;315,8;208;5,22;234;14,475;35,38;117,2;77,96;4,1605;98,43;95,07;68,12;7,595;150,28;25,51;139,38;3302,05
25/03/2019 14:10;70,77;23,5;212,8;111,95;113,98;67,06;164,78;65,35;57,77;5,238;69,07;66,99;41,66;27,07;22,4;50,63;84,68;28,63;15,695;97,7;5,684;13,295;15,632;49,54;46,87;25,525;7,762;10,5;2,1555;25,9;494,5;151,25;315,95;207,9;5,218;233,9;14,47;35,39;117,1;78,01;4,1645;98,45;94,92;68,04;7,595;150,86;25,51;139,66;3302,76
25/03/2019 14:20;70,67;23,5;212,3;111,75;113,84;67,08;164,54;65,28;57,63;5,231;68,96;67;41,61;27,07;22,38;50,6;84,64;28,57;15,69;97,66;5,684;13,305;15,608;49,46;46,84;25,53;7,76;10,5;2,1535;25,8;494;151,05;315,55;207,9;5,214;233,7;14,47;35,35;117,1;77,96;4,158;98,4;94,86;67,96;7,587;150,52;25,52;139,3;3300,15
25/03/2019 14:30;71,03;23,53;212,4;111,95;114,12;67,22;165,54;65,36;57,83;5,244;69,06;66,98;41,715;27,16;22,435;50,63;84,8;28,6;15,71;97,92;5,676;13,29;15,646;49,57;47,01;25,615;7,76;10,536;2,1545;25,89;495,2;151,3;316,35;208,3;5,222;233,7;14,485;35,415;117,4;78,07;4,1695;98,49;95,14;68,18;7,603;150,82;25,54;139,5;3305,94
25/03/2019 14:40;70,85;23,5;211,9;111,7;113,76;66,9;164,34;65,13;57,6;5,215;68,89;66,95;41,485;27,08;22,39;50,47;84,48;28,52;15,66;97,72;5,674;13,29;15,606;49,4;46,97;25,47;7,762;10,492;2,146;25,84;492,9;150,65;315,35;207,6;5,178;233,7;14,44;35,275;117,25;77,86;4,1475;98,27;94,77;67,9;7,582;150,14;25,47;139,12;3295,56
25/03/2019 14:50;70,76;23,455;212;111,7;113,86;66,9;164,12;65,03;57,55;5,195;68,88;66,97;41,425;27,06;22,365;50,52;84,62;28,51;15,665;97,66;5,666;13,28;15,576;49,32;46,77;25,42;7,748;10,48;2,141;25,82;493,5;150,75;315,85;207,6;5,182;233,8;14,41;35,26;117,25;77,75;4,1385;98,28;94,75;67,94;7,575;150,1;25,47;139,12;3293,9
25/03/2019 15:00;70,96;23,46;211,6;111,75;113,9;66,98;163,78;65,04;57,5;5,193;68,86;66,97;41,495;27,04;22,34;50,48;84,66;28,47;15,66;97,56;5,662;13,29;15,588;49,385;46,87;25,405;7,752;10,488;2,143;25,77;492,8;150,9;315,35;207,4;5,176;233,8;14,405;35,27;117,35;77,68;4,137;98,28;94,8;67,88;7,58;150,08;25,45;139,08;3293,88
25/03/2019 15:10;70,86;23,465;211,9;111,7;113,82;67;164,02;65,02;57,51;5,19;68,88;66,86;41,39;27,03;22,315;50,46;84,64;28,5;15,625;97,52;5,656;13,29;15,566;49,305;46,84;25,35;7,75;10,474;2,141;25,8;492,7;150,75;314,95;207,2;5,17;234,1;14,385;35,18;117,25;77,6;4,1325;98,29;94,67;67,82;7,578;150,26;25,42;139,24;3291,72
25/03/2019 15:20;70,83;23,445;211,8;111,95;113,88;66,98;164,4;65,22;57,65;5,192;69,01;66,86;41,465;27,05;22,32;50,59;84,66;28,57;15,62;97,6;5,65;13,285;15,562;49,295;46,97;25,405;7,74;10,468;2,143;25,81;493,7;150,85;315,65;207,2;5,168;234;14,38;35,21;117,35;77,72;4,135;98,29;94,9;67,88;7,575;150,32;25,4;139,48;3293,99
25/03/2019 15:30;70,98;23,465;211,6;112;113,76;66,98;164,38;65,17;57,5;5,187;68,86;66,87;41,475;27,06;22,31;50,56;84,68;28,51;15,61;97,24;5,65;13,285;15,578;49,32;46,94;25,38;7,744;10,456;2,1415;25,8;493,3;150,85;314,85;207,3;5,164;233,9;14,375;35,27;117,3;77,6;4,1305;98,24;94,83;67,88;7,576;150,42;25,39;139,38;3293,08
25/03/2019 15:40;70,94;23,49;211,9;111,95;113,98;67,08;165,08;65,31;57,41;5,194;69;66,9;41,59;27,07;22,345;50,68;84,78;28,55;15,605;97,18;5,652;13,3;15,606;49,35;46,93;25,435;7,75;10,484;2,147;25,84;493,8;151,2;315,75;207,7;5,168;233,9;14,35;35,305;117,55;77,67;4,1415;98,43;94,99;67,98;7,567;150,6;25,41;139,6;3296,73
25/03/2019 15:50;71,11;23,465;212,3;111,9;114,16;67,26;165,72;65,39;57,54;5,187;69,13;66,94;41,565;27,13;22,365;50,73;84,78;28,59;15,57;97,28;5,65;13,305;15,592;49,37;46,89;25,405;7,742;10,478;2,148;25,79;495,1;151,45;316;207,7;5,174;234,3;14,33;35,375;117,75;77,69;4,1445;98,55;95,01;68,08;7,557;150,7;25,43;139,94;3299,12
25/03/2019 16:00;71,08;23,445;212,1;111,8;114,04;67,22;165,72;65,26;57,53;5,188;69,01;66,89;41,55;27,12;22,37;50,66;84,72;28,56;15,545;97,24;5,636;13,285;15,598;49,33;46,85;25,395;7,73;10,474;2,1475;25,83;494,4;151,25;315,3;207,6;5,162;234;14,31;35,295;117,75;77,57;4,1435;98,39;94,81;68,02;7,545;150,36;25,44;139,76;3296,33
25/03/2019 16:10;71,16;23,43;212,4;111,85;114;67,24;165,64;65,17;57,57;5,188;69,16;66,89;41,58;27,12;22,36;50,68;84,7;28,59;15,58;97,34;5,628;13,295;15,606;49,37;46,97;25,415;7,726;10,498;2,146;25,82;496,2;151,6;317,1;207,6;5,166;234;14,31;35,33;117,8;77,62;4,146;98,56;94,89;68,04;7,553;150,4;25,39;139,92;3298,36
25/03/2019 16:20;71,31;23,45;212,9;111,9;114,12;67,28;165,84;65,24;57,4;5,201;69,24;66,97;41,645;27,21;22,395;50,77;84,72;28,62;15,575;97,28;5,628;13,28;15,628;49,435;47,08;25,45;7,73;10,522;2,1515;25,82;496,4;151,8;317,1;208;5,174;234,4;14,315;35,39;117,8;77,7;4,1545;98,77;94,96;68,1;7,556;150,64;25,44;139,96;3302
25/03/2019 16:30;71,22;23,46;213;111,85;114,1;67,24;165,4;65,18;57,15;5,2;69,16;66,92;41,525;27,17;22,355;50,75;84,84;28,59;15,58;97,16;5,628;13,29;15,606;49,355;47,04;25,38;7,742;10,486;2,149;25,83;495,8;151,45;316,8;207,8;5,164;234,4;14,34;35,345;117,75;77,7;4,148;98,68;94,86;67,98;7,555;150,62;25,43;139,74;3298,91
25/03/2019 16:40;71,13;23,415;212,8;111,85;113,9;67,1;164,84;65,13;57,07;5,197;69,07;67,01;41,49;27,16;22,325;50,69;84,64;28,59;15,58;97,14;5,628;13,28;15,598;49,355;47,02;25,375;7,748;10,492;2,1465;25,78;495,5;151;316,9;207,8;5,154;234,3;14,33;35,3;117,55;77,69;4,1455;98,61;94,72;67,86;7,542;150,52;25,44;139,62;3296,2
25/03/2019 16:50;71,03;23,425;212,9;111,85;113,88;67,12;164,66;65,08;57,04;5,193;69;66,97;41,46;27,18;22,295;50,65;84,66;28,57;15,565;97,1;5,62;13,275;15,598;49,35;47;25,355;7,74;10,47;2,145;25,81;495,7;151,1;317;207,9;5,156;234,7;14,34;35,29;117,55;77,73;4,14;98,59;94,65;67,88;7,543;150,5;25,43;139,56;3295,23
25/03/2019 17:00;71,06;23,435;213;111,9;114,36;67,18;164,98;65,06;57,12;5,192;68,93;66,99;41,475;27,22;22,3;50,67;84,62;28,56;15,55;97,1;5,618;13,285;15,604;49,365;47;25,385;7,744;10,478;2,145;25,82;496,3;151,1;317,05;207,6;5,14;234,9;14,32;35,32;117,75;77,75;4,1445;98,68;94,82;68,04;7,533;150,4;25,45;139,64;3297,22
25/03/2019 17:10;71,12;23,45;212,8;111,9;114,22;67,2;165,14;65,11;57,33;5,195;68,95;67,04;41,46;27,18;22,295;50,7;84,7;28,56;15,555;97,08;5,626;13,3;15,598;49,355;47,1;25,375;7,748;10,478;2,1455;25,82;496,4;151;317,3;207,6;5,142;234,5;14,315;35,345;117,8;77,79;4,143;98,73;94,86;68,22;7,541;150,58;25,44;139,64;3298,01
25/03/2019 17:20;71,12;23,475;213;112,15;114,4;67,26;165,46;65,23;57,54;5,196;68,95;67,19;41,55;27,22;22,335;50,83;84,78;28,58;15,56;97,06;5,626;13,31;15,62;49,375;47,13;25,395;7,756;10,5;2,15;25,9;497,8;151,1;317,8;208,1;5,156;234,7;14,325;35,4;118,05;77,9;4,15;98,86;94,91;68,3;7,543;150,64;25,48;139,8;3302,4
25/03/2019 17:30;71,21;23,43;212,7;112,1;114,04;67,28;165,1;65,32;57,59;5,2;68,92;67,13;41,525;27,17;22,295;50,75;84,88;28,53;15,55;97;5,62;13,3;15,624;49,25;47,09;25,4;7,77;10,492;2,149;25,92;497,4;151,4;317,7;207,7;;234,8;14,325;35,355;117,85;77,96;4,1465;98,64;94,9;68,3;7,544;150,5;25,46;139,82;3300,48
26/03/2019 09:00;71,22;23,46;213,3;111,7;115,74;67,28;164,96;65,03;56,92;5,197;68,64;67,09;41,345;26,8;22,27;51,02;84,68;28,63;15,535;97,06;5,646;13,305;15,65;49,405;47,24;25,36;7,786;10,534;2,158;25,99;498,9;151,05;320;208,6;5,128;235,5;14,31;35,425;118;77,61;4,136;99,08;94,61;68,1;7,541;150,64;25,59;139,3;3302,24
26/03/2019 09:10;70,81;23,445;213,4;111,65;115,44;67,24;163,9;64,73;56,62;5,18;68,7;67,1;41,205;26,85;22,22;50,84;84,52;28,56;15,525;96,8;5,636;13,285;15,636;49,37;47,23;25,31;7,78;10,466;2,1465;25,99;498,2;151,4;320;207,8;5,112;235,7;14,31;35,355;117,55;77,63;4,1185;98,93;94,39;67,84;7,524;150,68;25,51;139,14;3296,54
26/03/2019 09:20;71,15;23,485;213,7;111,8;115,5;67,32;164,12;64,88;56,51;5,187;68,59;67,07;41,315;26,71;22,24;50,78;84,62;28,51;15,515;96,74;5,63;13,24;15,632;49,48;47,39;25,38;7,788;10,496;2,1475;26,02;499,5;151,7;320;208,4;5,112;236;14,305;35,425;117,9;77,92;4,121;99,01;94,5;67,9;7,516;150,66;25,53;139,22;3299,62
26/03/2019 09:30;71,23;23,445;213,7;111,95;115,72;67,4;164,28;64,78;56,45;5,171;68,27;67,07;41,195;26,73;22,205;50,39;84,52;28,43;15,51;96,86;5,624;13,245;15,614;49,46;47,39;25,25;7,774;10,46;2,1405;26,03;499,9;151,55;319,8;208,1;5,114;236,4;14,295;35,44;117,7;77,95;4,1095;98,96;94,45;68,04;7,498;150,48;25,52;138,58;3296,98
26/03/2019 09:40;71,23;23,425;212,9;111,85;116,1;67,38;164,14;64,81;56,14;5,183;68,27;67,05;41,25;26,68;22,215;50,41;84,58;28,45;15,53;97,02;5,618;13,225;15,604;49,495;47,34;25,28;7,762;10,47;2,144;26,06;499;151,35;319,4;208,3;5,1;236;14,31;35,345;117,65;77,82;4,117;98,96;94,48;68,06;7,514;150,44;25,45;138,66;3296,7
26/03/2019 09:50;71,28;23,51;213,3;111,85;115,92;67,4;163,8;64,69;55,66;5,165;68,18;67,12;41,175;26,51;22,195;50,24;84,56;28,41;15,565;97,02;5,63;13,23;15,584;49,43;47,28;25,22;7,762;10,45;2,1435;26,07;498,6;151;319,25;208,4;5,096;236,2;14,33;35,4;117,7;77,86;4,1095;98,9;94,25;67,96;7,521;150,68;25,47;138,22;3294,33
26/03/2019 10:00;71,4;23,5;213,4;112,05;116,4;67,52;163,98;64,8;55,95;5,181;68,19;67,13;41,295;26,63;22,195;50,37;84,68;28,46;15,56;97,32;5,636;13,22;15,618;49,485;47,27;25,335;7,758;10,474;2,1495;26,14;499,6;151,35;319,5;208,6;5,094;236,7;14,345;35,43;117,8;78;4,1245;98,94;94,39;67,94;7,525;150,74;25,53;138,42;3299
